# tl/script/batch_013.tsv — wave 9
# Unit: the port town's tavern and item shop, the cake girl, and the old tutor's
# numbered 戦術講座 tactics-lecture series.  58 unique lines / 58 message instances /
# 4,211 readable JP characters.  Banks 28 (DATA 921–922) and 29 (DATA 923–978).
#
# NUMBERING: the ids below are DATA numbers — the 1-based index among non-blank,
# non-comment lines of dumps/script_unique.txt (tools/queue.py script_rows()).
# FILE = DATA + 5, constant, re-verified for this unit at DATA 921 → FILE 926 and
# DATA 978 → FILE 983.  Seven numbering conventions exist in this repo; this file
# uses DATA throughout and every citation in the PR body does too.
#
# SPEAKERS
#   DATA 921        a hobbit handing over scrap iron        — ノロ tic (§5, §18.1)
#   DATA 922        the would-be merchant of portrait 0164  — the same man batch_010
#                   renders at DATA 904; casual, contractions
#   DATA 923–926    a female 9th Army companion ransacking an empty house
#   DATA 927–948    Korneff the information broker (§21.1, §21.4) — rough, warm,
#                   contractions; DATA 941 names him
#   DATA 949–954    the cake girl of portrait 016A          — casual, contractions
#   DATA 955        a townsman; byte-identical readable text to a line batch_010
#                   already ships, and the English is reused byte-for-byte
#   DATA 956–978    the old tutor (わし / じゃ / のじゃ / じゃろう) — §26.7's register
#                   row: plain, old-fashioned instructional English, NO contractions
#                   anywhere; the same voice batch_005 gives DATA 984–988.
#
# The system vocabulary is NOT re-coined here: ウエイト値 → Ｗａｉｔ　ｔｉｍｅ comes from
# tl/battle/chunk_000.txt:5, and the ZOC / support / neutral / GUEST UNIT / ENTER
# wording from tl/script/batch_005.tsv (§26.3).
1	{FFF8}{=00}{=11}{FFE6}{FFF6}{=00}{=00}{=00}{=11}{FB00}{=00}{=9A}{=00}{=00}{FCB0}{=00}{=00}{=00}{=01}{FC51}兵隊さん、{FFFE}いいものやるノロ！{FFFE}この鉄クズ、{FFFE}使い道が　無いノロ。{FCC0}{FFFE}兵隊さんなら{FFFE}何かに利用できるかも{FFFE}知れないノロ。{FFFE}{FFDA}{=00}{=86}{FFF2}{=00}{=46}{FC30}	{FFF8}{=00}{=11}{FFE6}{FFF6}{=00}{=00}{=00}{=11}{FB00}{=00}{=9A}{=00}{=00}{FCB0}{=00}{=00}{=00}{=01}{FC51}Ｓｏｌｄｉｅｒｓ，{FFFE}Ａ　ｇｏｏｄ　ｇｉｆｔ，　ｎｙｏｒｏ！{FFFE}Ｔｈｉｓ　ｓｃｒａｐ　ｉｒｏｎ，{FFFE}ｎｏ　ｕｓｅ　ｔｏ　ｕｓ，　ｎｙｏｒｏ．{FCC0}{FFFE}Ｓｏｌｄｉｅｒｓ　ｌｉｋｅ　ｙｏｕ　ｍａｙ{FFFE}ｆｉｎｄ　ｓｏｍｅ　ｕｓｅ　ｆｏｒ　ｉｔ，{FFFE}ｎｙｏｒｏ．{FFFE}{FFDA}{=00}{=86}{FFF2}{=00}{=46}{FC30}
1	　『妖精のケーキ』{FFFE}　その他{FFFA}{=00}{=05}{FFF7}{=00}{=02}{=00}{=00}{=00}{=00}{FFF6}{=00}{=00}{=00}{=10}{FFF6}{=00}{=01}{=00}{=0D}	　“Ｆａｉｒｙ　Ｃａｋｅ”{FFFE}　Ｓｏｍｅｔｈｉｎｇ　ｅｌｓｅ{FFFA}{=00}{=05}{FFF7}{=00}{=02}{=00}{=00}{=00}{=00}{FFF6}{=00}{=00}{=00}{=10}{FFF6}{=00}{=01}{=00}{=0D}
1	　『妖精のケーキ』{FFFE}　『北風のシロップ』{FFFE}　その他{FFFA}{=00}{=05}{FFF7}{=00}{=03}{=00}{=00}{=00}{=00}{FFF6}{=00}{=00}{=00}{=10}{FFF6}{=00}{=01}{=00}{=11}{FFF6}{=00}{=02}{=00}{=0D}	　“Ｆａｉｒｙ　Ｃａｋｅ”{FFFE}　“Ｎｏｒｔｈ　Ｗｉｎｄ　Ｓｙｒｕｐ”{FFFE}　Ｓｏｍｅｔｈｉｎｇ　ｅｌｓｅ{FFFA}{=00}{=05}{FFF7}{=00}{=03}{=00}{=00}{=00}{=00}{FFF6}{=00}{=00}{=00}{=10}{FFF6}{=00}{=01}{=00}{=11}{FFF6}{=00}{=02}{=00}{=0D}
1	　『妖精のケーキ』{FFFE}　『北風のシロップ』{FFFE}　『極上のワイン』{FFFE}　その他{FFFA}{=00}{=05}{FFF7}{=00}{=04}{=00}{=00}{=00}{=00}{FFF6}{=00}{=00}{=00}{=10}{FFF6}{=00}{=01}{=00}{=11}{FFF6}{=00}{=02}{=00}{=12}{FFF6}{=00}{=03}{=00}{=0D}	　“Ｆａｉｒｙ　Ｃａｋｅ”{FFFE}　“Ｎｏｒｔｈ　Ｗｉｎｄ　Ｓｙｒｕｐ”{FFFE}　“Ｆｉｎｅｓｔ　Ｗｉｎｅ”{FFFE}　Ｓｏｍｅｔｈｉｎｇ　ｅｌｓｅ{FFFA}{=00}{=05}{FFF7}{=00}{=04}{=00}{=00}{=00}{=00}{FFF6}{=00}{=00}{=00}{=10}{FFF6}{=00}{=01}{=00}{=11}{FFF6}{=00}{=02}{=00}{=12}{FFF6}{=00}{=03}{=00}{=0D}
1	　『火の水晶』{FFFE}　その他{FFFA}{=00}{=05}{FFF7}{=00}{=02}{=00}{=00}{=00}{=00}{FFF6}{=00}{=00}{=00}{=14}{FFF6}{=00}{=01}{=00}{=0F}	　“Ｃｒｙｓｔａｌ　ｏｆ　Ｆｉｒｅ”{FFFE}　Ｓｏｍｅｔｈｉｎｇ　ｅｌｓｅ{FFFA}{=00}{=05}{FFF7}{=00}{=02}{=00}{=00}{=00}{=00}{FFF6}{=00}{=00}{=00}{=14}{FFF6}{=00}{=01}{=00}{=0F}
1	{FB01}　武器の材料{FFFE}　何か珍しいもの{FFFE}　特にない{FFFA}{=00}{=05}{FFF7}{=00}{=03}{=00}{=00}{=00}{=00}{FFF6}{=00}{=00}{=00}{=15}{FFF6}{=00}{=01}{=00}{=17}{FFF6}{=00}{=02}{=00}{=07}	{FB01}　Ｗｅａｐｏｎ　ｍａｔｅｒｉａｌｓ{FFFE}　Ｓｏｍｅｔｈｉｎｇ　ｒａｒｅ{FFFE}　Ｎｏｔｈｉｎｇ　ｉｎ　ｐａｒｔｉｃｕｌａｒ{FFFA}{=00}{=05}{FFF7}{=00}{=03}{=00}{=00}{=00}{=00}{FFF6}{=00}{=00}{=00}{=15}{FFF6}{=00}{=01}{=00}{=17}{FFF6}{=00}{=02}{=00}{=07}
1	{FB01}『妖精のケーキ』？{FFFE}おう、俺も　１度{FFFE}食ったことがあるが、{FFFE}ありゃなかなかいけるぞ。{FCC0}{FFFE}妖精の村に　行きゃあ{FFFE}手に入るんだけど、{FCC0}{FFFE}あそこは{FFFE}普通の人間は{FFFE}めったに　入れて{FFFE}もらえないんだよな。{FC30}{FFF8}{=00}{=07}	{FB01}“Ｆａｉｒｙ　Ｃａｋｅ”？{FFFE}Ｏｈ，　Ｉ’ｖｅ　ｈａｄ　ａ　ｔａｓｔｅ{FFFE}ｍｙｓｅｌｆ　ｏｎｃｅ，　ａｎｄ{FFFE}ｉｔ’ｓ　ｑｕｉｔｅ　ｓｏｍｅｔｈｉｎｇ．{FCC0}{FFFE}Ｙｏｕ　ｃａｎ　ｇｅｔ　ｉｔ　ｉｎ　ｔｈｅ{FFFE}ｆａｉｒｙ　ｖｉｌｌａｇｅ，　ｂｕｔ{FCC0}{FFFE}Ｔｈａｔ　ｐｌａｃｅ　ｈａｒｄｌｙ　ｅｖｅｒ{FFFE}ｌｅｔｓ　ｏｒｄｉｎａｒｙ　ｆｏｌｋ{FFFE}ｉｎｓｉｄｅ　ａｔ　ａｌｌ，{FFFE}ｙｏｕ　ｋｎｏｗ．{FC30}{FFF8}{=00}{=07}
1	{FB01}それなら、昨日乗った船に{FFFE}積んでたぞ。{FFFE}今　港に行けば、{FFFE}まだ　あるんじゃねえか？{FC30}{FFF8}{=00}{=07}	{FB01}Ｉｎ　ｔｈａｔ　ｃａｓｅ，　ｉｔ　ｗａｓ{FFFE}ｏｎ　ｙｅｓｔｅｒｄａｙ’ｓ　ｓｈｉｐ．{FFFE}Ｇｏ　ｔｏ　ｔｈｅ　ｐｏｒｔ　ｎｏｗ　ａｎｄ{FFFE}ｉｔ　ｍａｙ　ｓｔｉｌｌ　ｂｅ　ｔｈｅｒｅ．{FC30}{FFF8}{=00}{=07}
1	{FFF3}{=00}{=18}{=00}{=13}{FB01}『極上のワイン』？{FFFE}あの　幻の酒か。{FFFE}俺も　お目にかかった{FFFE}ことはねえな。{FCC0}{FFFE}まあ、ここの街の港には{FFFE}あちこちから　珍しい物が{FFFE}集まってくるから、{FFFE}どうしても　探す気なら、{FCC0}{FFFE}港に　行けば、{FFFE}運がよけりゃ{FFFE}手にはいるかも{FFFE}しれねえな。{FC30}{FFF2}{=00}{=39}{FFF8}{=00}{=07}	{FFF3}{=00}{=18}{=00}{=13}{FB01}“Ｆｉｎｅｓｔ　Ｗｉｎｅ”？{FFFE}Ｔｈａｔ　ｆａｂｌｅｄ　ｄｒｉｎｋ．{FFFE}Ｉ’ｖｅ　ｎｅｖｅｒ　ｌａｉｄ　ｅｙｅｓ{FFFE}ｏｎ　ｉｔ　ｍｙｓｅｌｆ．{FCC0}{FFFE}Ｍｉｎｄ　ｙｏｕ，　ａｌｌ　ｓｏｒｔｓ　ｏｆ{FFFE}ｒａｒｅ　ｔｈｉｎｇｓ　ｇａｔｈｅｒ　ａｔ{FFFE}ｔｈｉｓ　ｔｏｗｎ’ｓ　ｐｏｒｔ，　ｓｏ{FFFE}ｉｆ　ｙｏｕ’ｒｅ　ｓｅｔ　ｏｎ　ｉｔ，{FCC0}{FFFE}ｇｏ　ｔｏ　ｔｈｅ　ｐｏｒｔ，{FFFE}ａｎｄ　ｉｆ　ｙｏｕｒ　ｌｕｃｋ　ｈｏｌｄｓ，{FFFE}ｙｏｕ　ｍｉｇｈｔ　ｊｕｓｔ{FFFE}ｇｅｔ　ｙｏｕｒ　ｈａｎｄｓ　ｏｎ　ｉｔ．{FC30}{FFF2}{=00}{=39}{FFF8}{=00}{=07}
1	{FB01}うーん、{FFFE}新しい情報は　ねえなあ。{FC30}{FFF8}{=00}{=07}	{FB01}Ｈｍｍ，{FFFE}Ｎｏ　ｎｅｗ　ｉｎｆｏｒｍａｔｉｏｎ．{FC30}{FFF8}{=00}{=07}
1	{FB01}『火の水晶』？{FFFE}確かに噂は聞いちゃいるが{FFFE}情報料は高くつくぜ？{FCC0}{FFFE}　はい{FFFE}　いいえ{FFF7}{=00}{=02}{=00}{=00}{=00}{=02}{FB01}嘘だよ。お前から金を{FFFE}ふんだくろうとは{FFFE}思ってねえさ。{FFFE}{FCC0}{FB01}で、その火の水晶だが、{FFFE}あれは、{FFFE}メルザリオの平原に{FFFE}隠されてるらしい。{FCC0}{FFFE}一時期、俺たちの間でも{FFFE}評判になってたんだが、{FCC0}{FFFE}あの辺は、ちょっと{FFFE}やっかいなモンスターが{FFFE}うろついてて、なかなか{FFFE}手を出せねえんだ。{FCC0}{FFFE}まあ、でも、{FFFE}{FFEC}{=00}{=00}たちなら、{FFFE}何とかなるかも{FFFE}しれねえな。{FC30}{FB00}{=00}{=06}{=00}{=02}{FB00}{=00}{=00}{=00}{=03}{FCB0}{=00}{=02}{=00}{=00}{FC50}もう少し詳しい情報は{FFFE}ないの？{FFFE}{FC30}{FC51}{FB01}確か、川辺の小さな森の中{FFFE}に埋めてあるって話だ。{FFFE}俺が知ってるのは、{FFFE}そんなところだな。{FC30}{FCB0}{=00}{=03}{=00}{=00}{FC50}{FB01}メルザリオの平原、{FFFE}川辺の小さな森の中、か。{FFFE}ありがとう、コーネフ。{FFFE}{FC30}{FC51}{FB01}なに、いいってことさ。{FFFE}うまく見つかったら、{FFFE}俺にも一目{FFFE}拝ませてくれよ。{FC30}{FFF1}{=00}{FFFC}{=50}{FFFD}{FC51}{FFF8}{=00}{=07}	{FB01}“Ｃｒｙｓｔａｌ　ｏｆ　Ｆｉｒｅ”？{FFFE}Ｔｒｕｌｙ，　Ｉ’ｖｅ　ｈｅａｒｄ　ｔｈｅ{FFFE}ｒｕｍｏｕｒ，　ｂｕｔ　ｍｙ　ｆｅｅ　ｆｏｒ{FFFE}ｉｎｆｏｒｍａｔｉｏｎ　ｉｓ　ｓｔｅｅｐ？{FCC0}{FFFE}　Ｙｅｓ{FFFE}　Ｎｏ{FFF7}{=00}{=02}{=00}{=00}{=00}{=02}{FB01}Ｊｕｓｔ　ａ　ｊｏｋｅ．　Ｉ’ｍ　ｎｏｔ{FFFE}ｌｏｏｋｉｎｇ　ｔｏ　ｆｌｅｅｃｅ{FFFE}ｙｏｕ　ｏｕｔ　ｏｆ　ｙｏｕｒ　ｍｏｎｅｙ．{FFFE}{FCC0}{FB01}Ｎｏｗ，　ａｓ　ｆｏｒ　ｔｈａｔ{FFFE}Ｃｒｙｓｔａｌ　ｏｆ　Ｆｉｒｅ，{FFFE}ｔｈｅｙ　ｓａｙ　ｉｔ’ｓ　ｈｉｄｄｅｎ　ｏｎ{FFFE}ｔｈｅ　Ｍｅｌｚａｒｉｏ　ｐｌａｉｎ．{FCC0}{FFFE}Ｆｏｒ　ａ　ｗｈｉｌｅ　ｉｔ　ｗａｓ　ｍｕｃｈ{FFFE}ｔａｌｋｅｄ　ｏｆ　ａｍｏｎｇ　ｕｓ，{FCC0}{FFFE}ｂｕｔ　ｎａｓｔｙ　ｍｏｎｓｔｅｒｓ{FFFE}ｐｒｏｗｌ　ｔｈａｔ　ａｒｅａ，　ｓｏ　ｗｅ{FFFE}ｈａｖｅｎ’ｔ　ｅｖｅｒ　ｍａｎａｇｅｄ{FFFE}ｔｏ　ｌａｙ　ａ　ｈａｎｄ　ｏｎ　ｉｔ．{FCC0}{FFFE}Ｂｕｔ，　ｍｉｎｄ　ｙｏｕ，{FFFE}{FFEC}{=00}{=00}　ａｎｄ　ｙｏｕｒ　ｍｅｎ{FFFE}ｍｉｇｈｔ　ｊｕｓｔ　ｍａｎａｇｅ{FFFE}ｉｔ，　Ｉ　ｒｅｃｋｏｎ．{FC30}{FB00}{=00}{=06}{=00}{=02}{FB00}{=00}{=00}{=00}{=03}{FCB0}{=00}{=02}{=00}{=00}{FC50}Ｉｓ　ｔｈｅｒｅ　ｎｏｔｈｉｎｇ　ｍｏｒｅ{FFFE}ｄｅｔａｉｌｅｄ？{FFFE}{FC30}{FC51}{FB01}Ｔｈｅｙ　ｓａｙ　ｉｔ’ｓ　ｂｕｒｉｅｄ{FFFE}ｉｎ　ａ　ｓｍａｌｌ　ｗｏｏｄ　ｂｙ　ｔｈｅ{FFFE}ｒｉｖｅｒ．　Ｔｈａｔ’ｓ　ａｂｏｕｔ{FFFE}ａｌｌ　Ｉ　ｋｎｏｗ．{FC30}{FCB0}{=00}{=03}{=00}{=00}{FC50}{FB01}Ｔｈｅ　Ｍｅｌｚａｒｉｏ　ｐｌａｉｎ，{FFFE}ａ　ｓｍａｌｌ　ｗｏｏｄ　ｂｙ　ｔｈｅ{FFFE}ｒｉｖｅｒ，　ｔｈｅｎ．{FFFE}Ｔｈａｎｋ　ｙｏｕ，　Ｋｏｒｎｅｆｆ．{FC30}{FC51}{FB01}Ｎｏｗ　ｎｏｗ，　ｉｔ’ｓ　ｎｏｔｈｉｎｇ．{FFFE}Ｉｆ　ｙｏｕ　ｄｏ　ｆｉｎｄ　ｉｔ，{FFFE}ｌｅｔ　ｍｅ　ｈａｖｅ{FFFE}ａ　ｌｏｏｋ　ａｔ　ｉｔ　ｔｏｏ．{FC30}{FFF1}{=00}{FFFC}{=50}{FFFD}{FC51}{FFF8}{=00}{=07}
