# Riot Stars main-script translation batch 008
# script_unique.txt DATA lines 470-516 - 47 unique lines / 47 message instances / 1,577 JP chars.
#   "DATA line" = tools/queue.py script_rows() numbering: 1-based over script_unique.txt
#   with '#' comments and blank lines dropped.  FILE line (what grep -n prints) = data + 5,
#   so this unit is FILE lines 475-521.  glossary.md 9's wave-6 block uses the DATA index.
# Banks: 4 (lines 470-501, 32 instances) and 5 (lines 502-516, 15 instances).  Bank 3 is NOT
#   touched and bank 40 is NOT touched.  Bank 5 is the tight one - see the PR's Figures.
# Theme: the fairy camp at the fairy forest, and the court of Leverk - two recruit-and-gossip
#   interfaces sharing one skeleton (greeting, recruit/ask/nothing menu, "which one?",
#   price confirm, blessing, declined, not enough Jewels, ranks full, "nothing else?"),
#   plus the world-gossip lines each speaker gives under "Ask for information".
#   470-501  PHYLLIS, elder of the fairy forest (portrait 0x79).  glossary 14.6 fixes her
#            register: formal, warm, maternal, NO contractions.  Her three gossip lines are
#            488 (the peaceful island), 498 (the demons and the late Bishop of Farina).
#   502      a Leverk retainer: the King is out.
#   503-516  KING OF LEVERK (portrait 0x7B), 予 / おりますぞ / 来られよ / よろしかろう:
#            regal and old-fashioned, no contractions, no archaic English spelling
#            (glossary 7's village-elders rule).  511-516 are his six gossip lines.
# Seven groups share one visible text and are byte-identical in English by construction
#   (built by one generator, verified programmatically before push):
#   [472,483,493,504] [473,484,494] [474,485,495] [476,487,497]
#   [478,489,499]     [479,490,500] [480,491,501]  = 22 of the 47 lines, 32 distinct texts.
#   472/483/493/504 REUSE tl/script/batch_007.tsv L41/L51/L62 byte-for-byte (gate 6).
# Inserts: 474/485/495 carry {FFEC}{=00}{=04} (unit name) and {FFEC}{=00}{=01} (price).
#   Neither is counted by assemble.py or rowcheck.py - only {FFEC}{=00}{=00} is (7 cols).
#   Those 6 rows are BOUNDED, not measured; see the PR's Flags.
1	{FB00}{=01}{=79}{=00}{=00}{FCB0}{=00}{=00}{=00}{=01}{FC51}ようこそ、妖精の森へ！{FFFE}{FC30}	{FB00}{=01}{=79}{=00}{=00}{FCB0}{=00}{=00}{=00}{=01}{FC51}Ｗｅｌｃｏｍｅ　ｔｏ　ｔｈｅ{FFFE}ｆａｉｒｙ　ｆｏｒｅｓｔ！{FFFE}{FC30}
1	{FFDF}{FFE2}{=00}{=3B}{=00}{=1F}{FB01}どの妖精が　いいかしら？{FFFE}{FFFA}{=00}{=00}{FFFB}{=00}{=05}{FFF6}{=00}{=00}{=00}{=1C}{FFD5}{=00}{=1E}{FFF8}{=00}{=1A}	{FFDF}{FFE2}{=00}{=3B}{=00}{=1F}{FB01}Ｗｈｉｃｈ　ｆａｉｒｙ　ｗｉｌｌ　ｉｔ　ｂｅ？{FFFE}{FFFA}{=00}{=00}{FFFB}{=00}{=05}{FFF6}{=00}{=00}{=00}{=1C}{FFD5}{=00}{=1E}{FFF8}{=00}{=1A}
1	{FB01}{FFEC}{=00}{=04}ね？{FFFE}{FCC0}{FFEC}{=00}{=01}ジュエルに{FFFE}なるけど、いいかしら？{FFFE}{FFFA}{=00}{=00}{FFE5}　はい{FFFE}　いいえ{FFFA}{=00}{=05}{FFF7}{=00}{=02}{=00}{=00}{=00}{=02}{FFF6}{=00}{=00}{=00}{=1B}{FFF6}{=00}{=01}{=00}{=1C}	{FB01}{FFEC}{=00}{=04}，　ｉｓ　ｉｔ？{FFFE}{FCC0}{FFEC}{=00}{=01}　Ｊｅｗｅｌｓ，{FFFE}ｉｓ　ｔｈａｔ　ａｌｌ　ｒｉｇｈｔ？{FFFE}{FFFA}{=00}{=00}{FFE5}　Ｙｅｓ{FFFE}　Ｎｏ{FFFA}{=00}{=05}{FFF7}{=00}{=02}{=00}{=00}{=00}{=02}{FFF6}{=00}{=00}{=00}{=1B}{FFF6}{=00}{=01}{=00}{=1C}
1	{FB01}{FFEB}{FFE4}{FFE3}彼女が{FFFE}あなた方に　幸運を{FFFE}もたらしますように！{FFFE}{FC30}{FFF8}{=00}{=20}	{FB01}{FFEB}{FFE4}{FFE3}Ｍａｙ　ｓｈｅ{FFFE}ｂｒｉｎｇ　ｌｕｃｋ{FFFE}ｔｏ　ｙｏｕ　ａｌｌ！{FFFE}{FC30}{FFF8}{=00}{=20}
1	{FB01}やめる？{FFFE}じゃ、しょうがないわね。{FFFE}{FC30}{FFF8}{=00}{=20}	{FB01}Ｌｅａｖｅ　ｉｔ？{FFFE}Ｗｅｌｌ，　ｎｏｔｈｉｎｇ　ｆｏｒ　ｉｔ．{FFFE}{FC30}{FFF8}{=00}{=20}
1	{FB01}大昔、この大陸では{FFFE}魔族と　呼ばれる種族が{FFFE}今と　同じように{FFFE}争っていたと聞きます。{FCC0}{FFFE}知に長けた者と{FFFE}力に長けた者の　争いは{FFFE}やがて　互いを滅ぼし、{FFFE}魔族は　消滅しました。{FCC0}{FFFE}知に長けた者の{FFFE}末えいは　亡くなられた{FFFE}ファリーナの司教様{FFFE}らしいわ。{FC30}{FFF8}{=00}{=20}	{FB01}Ｌｏｎｇ　ａｇｏ　ｏｎ　ｔｈｉｓ{FFFE}ｃｏｎｔｉｎｅｎｔ，　ｔｈｅｙ　ｓａｙ，{FFFE}ａ　ｒａｃｅ　ｃａｌｌｅｄ　ｄｅｍｏｎｓ{FFFE}ｗａｒｒｅｄ　ａｓ　ｗｅ　ｄｏ　ｎｏｗ．{FCC0}{FFFE}Ｔｈｅ　ｗａｒ　ｏｆ　ｔｈｅ　ｗｉｓｅ　ａｎｄ{FFFE}ｔｈｅ　ｓｔｒｏｎｇ　ｉｎ　ｔｉｍｅ{FFFE}ｄｅｓｔｒｏｙｅｄ　ｔｈｅｍ　ｂｏｔｈ，{FFFE}ｓｏ　ｔｈｅ　ｄｅｍｏｎｓ　ｄｉｅｄ　ｏｕｔ．{FCC0}{FFFE}Ｔｈｅ　ｄｅｓｃｅｎｄａｎｔ　ｏｆ　ｔｈｅ{FFFE}ｗｉｓｅ　ｗａｓ，　ｔｈｅｙ　ｓａｙ，{FFFE}ｔｈｅ　ｌａｔｅ　Ｂｉｓｈｏｐ{FFFE}ｏｆ　Ｆａｒｉｎａ．{FC30}{FFF8}{=00}{=20}
1	{FB01}あら？　ジュエルが{FFFE}足りない　みたいよ。{FFFE}残念だけど、{FFFE}またの　機会にね。{FC30}{FFF8}{=00}{=20}	{FB01}Ｍｙ？　Ｙｏｕ　ｌｏｏｋ　ｓｈｏｒｔ{FFFE}ｏｆ　Ｊｅｗｅｌｓ．{FFFE}Ｉ　ａｍ　ａｆｒａｉｄ，{FFFE}ｃｏｍｅ　ｂａｃｋ　ａｎｏｔｈｅｒ　ｔｉｍｅ．{FC30}{FFF8}{=00}{=20}
1	{FB01}あら？{FFFE}兵の数が　いっぱいよ。{FFFE}これ以上は、{FFFE}補充　できないわ。{FC30}{FFF8}{=00}{=20}	{FB01}Ｍｙ？{FFFE}Ｙｏｕｒ　ｒａｎｋｓ　ａｒｅ　ｆｕｌｌ．{FFFE}Ｉ　ｃａｎｎｏｔ　ｒｅｃｒｕｉｔ{FFFE}ａｎｙ　ｍｏｒｅ．{FC30}{FFF8}{=00}{=20}
1	{FB01}他に　用はない？{FFFE}{FFF8}{=00}{=18}	{FB01}Ｎｏｔｈｉｎｇ　ｅｌｓｅ？{FFFE}{FFF8}{=00}{=18}
1	{FFC2}{=00}{=02}{FC51}王は　ただいま{FFFE}出かけて　おられる。{FFFE}用が　あるなら{FFFE}出直して　来られよ。{FC30}{FFC2}{=00}{=01}	{FFC2}{=00}{=02}{FC51}Ｔｈｅ　Ｋｉｎｇ　ｉｓ　ａｗａｙ{FFFE}ａｔ　ｐｒｅｓｅｎｔ．{FFFE}Ｉｆ　ｙｏｕ　ｈａｖｅ　ｂｕｓｉｎｅｓｓ，{FFFE}ｃｏｍｅ　ａｇａｉｎ　ｌａｔｅｒ．{FC30}{FFC2}{=00}{=01}
1	{FFC2}{=00}{=02}{FB00}{=01}{=7B}{=00}{=00}{FCB0}{=00}{=00}{=00}{=01}{FFF5}{FC51}予は　レバーク王。{FFFE}カーラインからの遠征、{FFFE}誠に{FFFE}感謝して　おりますぞ。{FCC0}{FFFE}今日は　何のご用か？{FFFE}{FFF8}{=00}{=02}	{FFC2}{=00}{=02}{FB00}{=01}{=7B}{=00}{=00}{FCB0}{=00}{=00}{=00}{=01}{FFF5}{FC51}Ｉ　ａｍ　Ｋｉｎｇ　ｏｆ　Ｌｅｖｅｒｋ．{FFFE}Ｆｏｒ　ｙｏｕｒ　ｅｘｐｅｄｉｔｉｏｎ{FFFE}ｆｒｏｍ　Ｃａｒｌｉｎｅ，{FFFE}Ｉ　ａｍ　ｔｒｕｌｙ　ｇｒａｔｅｆｕｌ．{FCC0}{FFFE}Ｙｏｕｒ　ｅｒｒａｎｄ　ｔｏｄａｙ？{FFFE}{FFF8}{=00}{=02}
1	{FFFA}{=00}{=00}　兵士を　補充したい{FFFE}　情報を　聞きたい{FFFE}　何でもない{FFFA}{=00}{=05}{FFF7}{=00}{=03}{=00}{=00}{=00}{=01}{FFF6}{=00}{=00}{=00}{=03}{FFF6}{=00}{=01}{=00}{=0B}{FFF6}{=00}{=02}{=00}{=0A}	{FFFA}{=00}{=00}　Ｒｅｃｒｕｉｔ　ｓｏｌｄｉｅｒｓ{FFFE}　Ａｓｋ　ｆｏｒ　ｉｎｆｏｒｍａｔｉｏｎ{FFFE}　Ｎｏｔｈｉｎｇ{FFFA}{=00}{=05}{FFF7}{=00}{=03}{=00}{=00}{=00}{=01}{FFF6}{=00}{=00}{=00}{=03}{FFF6}{=00}{=01}{=00}{=0B}{FFF6}{=00}{=02}{=00}{=0A}
1	{FFDF}{FFE2}{=00}{=3B}{=00}{=08}{FB01}どれが　よろしいかな？{FFFE}{FFFA}{=00}{=00}{FFFB}{=00}{=05}{FFF6}{=00}{=00}{=00}{=06}{FFD5}{=00}{=07}{FFF8}{=00}{=04}	{FFDF}{FFE2}{=00}{=3B}{=00}{=08}{FB01}Ｗｈｉｃｈ　ｗｏｕｌｄ　ｓｕｉｔ　ｙｏｕ？{FFFE}{FFFA}{=00}{=00}{FFFB}{=00}{=05}{FFF6}{=00}{=00}{=00}{=06}{FFD5}{=00}{=07}{FFF8}{=00}{=04}
1	{FB01}{FFEB}{FFE4}{FFE3}軍隊にとって{FFFE}兵士は　立派な財産。{FFFE}大切にされよ。{FCC0}{FFF8}{=00}{=09}	{FB01}{FFEB}{FFE4}{FFE3}Ｔｏ　ａｎ　ａｒｍｙ，　ｓｏｌｄｉｅｒｓ{FFFE}ａｒｅ　ａ　ｆｉｎｅ　ａｓｓｅｔ．{FFFE}Ｔｒｅａｔ　ｔｈｅｍ　ｗｅｌｌ．{FCC0}{FFF8}{=00}{=09}
1	{FB01}そうか。{FFFE}おやめに　なるか。{FFFE}{FCC0}{FFF8}{=00}{=09}	{FB01}Ｉ　ｓｅｅ．{FFFE}Ｙｏｕ　ｌｅａｖｅ　ｉｔ，　ｔｈｅｎ．{FFFE}{FCC0}{FFF8}{=00}{=09}
